date_time,Transaction,Item,period_day,weekday_weekend
5/2/2017 9:20,6029,Pastry,morning,weekend
5/2/2017 9:20,6029,Farm House,morning,weekend
5/2/2017 9:31,6030,Tea,morning,weekend
5/2/2017 9:31,6030,Coffee,morning,weekend
5/2/2017 9:31,6030,Coffee,morning,weekend
5/2/2017 9:31,6030,Pastry,morning,weekend
5/2/2017 9:31,6030,Scone,morning,weekend
5/2/2017 9:32,6031,Coffee,morning,weekend
5/2/2017 9:32,6031,Medialuna,morning,weekend
5/2/2017 9:33,6032,Coffee,morning,weekend
5/2/2017 9:33,6032,Bread,morning,weekend
5/2/2017 9:55,6033,Hot chocolate,morning,weekend
5/2/2017 10:10,6034,Bread,morning,weekend
5/2/2017 10:20,6035,Tea,morning,weekend
5/2/2017 10:20,6035,Tea,morning,weekend
5/2/2017 10:20,6035,Pastry,morning,weekend
5/2/2017 10:20,6035,Pastry,morning,weekend
5/2/2017 10:28,6036,Bread,morning,weekend
5/2/2017 10:28,6036,Bread,morning,weekend
5/2/2017 10:29,6037,Coffee,morning,weekend
5/2/2017 10:29,6037,Coffee,morning,weekend
5/2/2017 10:29,6037,Tea,morning,weekend
5/2/2017 10:31,6038,Coffee,morning,weekend
5/2/2017 10:31,6038,Coffee,morning,weekend
5/2/2017 10:31,6038,Hot chocolate,morning,weekend
5/2/2017 10:31,6038,Hot chocolate,morning,weekend
5/2/2017 10:31,6038,Medialuna,morning,weekend
5/2/2017 10:31,6038,Scone,morning,weekend
5/2/2017 10:31,6038,Alfajores,morning,weekend
5/2/2017 10:31,6038,Spanish Brunch,morning,weekend
5/2/2017 10:35,6039,Bread,morning,weekend
5/2/2017 10:49,6040,Coffee,morning,weekend
5/2/2017 10:49,6040,Coffee,morning,weekend
5/2/2017 10:49,6040,Alfajores,morning,weekend
5/2/2017 10:49,6040,Cookies,morning,weekend
5/2/2017 11:06,6041,Sandwich,morning,weekend
5/2/2017 11:06,6041,Sandwich,morning,weekend
5/2/2017 11:06,6041,Coffee,morning,weekend
5/2/2017 11:06,6041,Scone,morning,weekend
5/2/2017 11:28,6042,Scone,morning,weekend
5/2/2017 11:28,6042,Coffee,morning,weekend
5/2/2017 11:28,6042,Coffee,morning,weekend
5/2/2017 11:28,6042,Coffee,morning,weekend
5/2/2017 11:33,6043,Coffee,morning,weekend
5/2/2017 11:33,6043,Hot chocolate,morning,weekend
5/2/2017 11:33,6043,Farm House,morning,weekend
5/2/2017 11:51,6044,Bread,morning,weekend
5/2/2017 11:51,6044,Coffee,morning,weekend
5/2/2017 11:51,6044,Coffee,morning,weekend
5/2/2017 11:58,6045,Hot chocolate,morning,weekend
5/2/2017 11:58,6045,Hot chocolate,morning,weekend
5/2/2017 11:58,6045,Coffee,morning,weekend
5/2/2017 11:58,6045,Coffee,morning,weekend
5/2/2017 11:58,6045,Coffee,morning,weekend
5/2/2017 11:58,6045,Cookies,morning,weekend
5/2/2017 11:58,6045,Cookies,morning,weekend
5/2/2017 11:58,6045,Brownie,morning,weekend
5/2/2017 11:58,6045,Pastry,morning,weekend
5/2/2017 11:58,6045,Baguette,morning,weekend
5/2/2017 11:58,6046,Coffee,morning,weekend
5/2/2017 11:58,6046,Cake,morning,weekend
5/2/2017 12:00,6047,Coffee,afternoon,weekend
5/2/2017 12:04,6048,Coffee,afternoon,weekend
5/2/2017 12:04,6048,Coffee,afternoon,weekend
5/2/2017 12:04,6048,Coffee,afternoon,weekend
5/2/2017 12:04,6048,Tea,afternoon,weekend
5/2/2017 12:04,6048,Medialuna,afternoon,weekend
5/2/2017 12:04,6048,Medialuna,afternoon,weekend
5/2/2017 12:04,6048,Cookies,afternoon,weekend
5/2/2017 12:04,6048,Cookies,afternoon,weekend
5/2/2017 12:07,6049,Bread,afternoon,weekend
5/2/2017 12:07,6049,Fudge,afternoon,weekend
5/2/2017 12:07,6049,Alfajores,afternoon,weekend
5/2/2017 12:09,6050,Coffee,afternoon,weekend
5/2/2017 12:09,6050,Tea,afternoon,weekend
5/2/2017 12:09,6050,Sandwich,afternoon,weekend
5/2/2017 12:10,6051,Spanish Brunch,afternoon,weekend
5/2/2017 12:10,6051,Bread,afternoon,weekend
5/2/2017 12:22,6052,Cake,afternoon,weekend
5/2/2017 12:22,6052,Alfajores,afternoon,weekend
5/2/2017 12:31,6053,Bread,afternoon,weekend
5/2/2017 12:32,6054,Coffee,afternoon,weekend
5/2/2017 12:32,6054,Coffee,afternoon,weekend
5/2/2017 12:32,6054,Bread,afternoon,weekend
5/2/2017 12:32,6054,Pastry,afternoon,weekend
5/2/2017 12:35,6055,Salad,afternoon,weekend
5/2/2017 12:35,6055,Coffee,afternoon,weekend
5/2/2017 12:35,6055,Coffee,afternoon,weekend
5/2/2017 12:58,6056,Coffee,afternoon,weekend
5/2/2017 12:58,6056,Coffee,afternoon,weekend
5/2/2017 12:58,6056,Coffee,afternoon,weekend
5/2/2017 12:58,6056,Bread,afternoon,weekend
5/2/2017 12:58,6056,Cookies,afternoon,weekend
5/2/2017 12:58,6056,Alfajores,afternoon,weekend
5/2/2017 12:58,6056,Sandwich,afternoon,weekend
5/2/2017 12:58,6056,Sandwich,afternoon,weekend
5/2/2017 13:03,6057,Coffee,afternoon,weekend
5/2/2017 13:03,6057,Coffee,afternoon,weekend
5/2/2017 13:03,6057,Pastry,afternoon,weekend
5/2/2017 13:03,6057,Bread,afternoon,weekend
5/2/2017 13:08,6058,Coffee,afternoon,weekend
5/2/2017 13:08,6058,Pastry,afternoon,weekend
5/2/2017 13:17,6059,Sandwich,afternoon,weekend
5/2/2017 13:17,6059,Coffee,afternoon,weekend
5/2/2017 13:17,6059,Coke,afternoon,weekend
5/2/2017 13:29,6061,Bread,afternoon,weekend
5/2/2017 13:29,6061,Scone,afternoon,weekend
5/2/2017 13:29,6061,Alfajores,afternoon,weekend
5/2/2017 13:30,6062,Brownie,afternoon,weekend
5/2/2017 13:30,6062,Bread,afternoon,weekend
5/2/2017 13:30,6062,Scandinavian,afternoon,weekend
5/2/2017 13:54,6063,Coffee,afternoon,weekend
5/2/2017 13:54,6063,Cake,afternoon,weekend
5/2/2017 13:54,6063,Bread,afternoon,weekend
5/2/2017 13:56,6064,Cake,afternoon,weekend
5/2/2017 13:56,6064,Pastry,afternoon,weekend
5/2/2017 13:56,6064,Bread,afternoon,weekend
5/2/2017 14:05,6065,Cookies,afternoon,weekend
5/2/2017 14:05,6065,Cake,afternoon,weekend
5/2/2017 14:07,6066,Hot chocolate,afternoon,weekend
5/2/2017 14:07,6066,Tea,afternoon,weekend
5/2/2017 14:07,6066,Alfajores,afternoon,weekend
5/2/2017 14:19,6067,Bread,afternoon,weekend
5/2/2017 14:19,6067,Coffee,afternoon,weekend
5/2/2017 14:19,6067,Coffee,afternoon,weekend
5/2/2017 14:19,6067,Cookies,afternoon,weekend
5/2/2017 14:19,6067,Cake,afternoon,weekend
5/2/2017 14:25,6068,Scandinavian,afternoon,weekend
5/2/2017 14:32,6070,Coffee,afternoon,weekend
5/2/2017 14:32,6070,Coffee,afternoon,weekend
5/2/2017 14:32,6070,Cake,afternoon,weekend
5/2/2017 14:32,6070,Alfajores,afternoon,weekend
5/2/2017 14:36,6071,Coffee,afternoon,weekend
5/2/2017 14:36,6071,Chicken Stew,afternoon,weekend
5/2/2017 14:36,6071,Sandwich,afternoon,weekend
5/2/2017 14:36,6071,Fudge,afternoon,weekend
5/2/2017 14:42,6072,Coffee,afternoon,weekend
5/2/2017 14:42,6072,Sandwich,afternoon,weekend
5/2/2017 14:42,6072,Fudge,afternoon,weekend
5/2/2017 14:50,6073,Baguette,afternoon,weekend
5/2/2017 14:50,6073,Coffee,afternoon,weekend
5/2/2017 14:50,6073,Tea,afternoon,weekend
5/2/2017 14:50,6073,Cake,afternoon,weekend
5/2/2017 14:57,6074,Coffee,afternoon,weekend
5/2/2017 14:57,6074,Tea,afternoon,weekend
5/2/2017 15:03,6075,Tea,afternoon,weekend
5/2/2017 15:03,6075,Bread,afternoon,weekend
5/2/2017 15:18,6076,Bread,afternoon,weekend
5/2/2017 15:21,6077,Coffee,afternoon,weekend
5/2/2017 15:44,6078,Tea,afternoon,weekend
5/2/2017 15:44,6078,Coffee,afternoon,weekend
5/2/2017 15:44,6078,Sandwich,afternoon,weekend
5/2/2017 15:44,6078,Sandwich,afternoon,weekend
5/2/2017 15:44,6078,Bread,afternoon,weekend
5/2/2017 15:46,6079,Bread,afternoon,weekend
5/2/2017 15:54,6080,Spanish Brunch,afternoon,weekend
5/2/2017 15:54,6080,Chicken Stew,afternoon,weekend
5/2/2017 15:54,6080,Coffee,afternoon,weekend
5/2/2017 15:54,6081,Coffee,afternoon,weekend
5/2/2017 15:54,6081,Coffee,afternoon,weekend
5/2/2017 15:54,6081,Coffee,afternoon,weekend
5/2/2017 15:54,6081,Cookies,afternoon,weekend
5/2/2017 15:54,6081,Cake,afternoon,weekend
5/2/2017 15:56,6082,Hot chocolate,afternoon,weekend
5/2/2017 15:56,6082,Hot chocolate,afternoon,weekend
5/2/2017 15:56,6082,Bread,afternoon,weekend
5/2/2017 15:56,6082,Coffee,afternoon,weekend
6/2/2017 8:29,6084,Coffee,morning,weekday
6/2/2017 8:29,6084,Coffee,morning,weekday
6/2/2017 8:29,6084,Coffee,morning,weekday
6/2/2017 8:30,6085,Bread,morning,weekday
6/2/2017 8:30,6085,Bread,morning,weekday
6/2/2017 8:58,6086,Tea,morning,weekday
6/2/2017 8:58,6086,Medialuna,morning,weekday
6/2/2017 9:03,6087,Coffee,morning,weekday
6/2/2017 9:09,6088,Bread,morning,weekday
6/2/2017 9:09,6088,Bread,morning,weekday
6/2/2017 9:11,6089,Bread,morning,weekday
6/2/2017 9:11,6089,Coffee,morning,weekday
6/2/2017 9:33,6090,Coffee,morning,weekday
6/2/2017 9:34,6091,Tea,morning,weekday
6/2/2017 9:39,6092,Bread,morning,weekday
6/2/2017 9:53,6093,Coffee,morning,weekday
6/2/2017 9:53,6093,Pastry,morning,weekday
6/2/2017 9:54,6094,Coffee,morning,weekday
6/2/2017 10:10,6095,Baguette,morning,weekday
6/2/2017 10:10,6095,Bread,morning,weekday
6/2/2017 10:10,6095,Pastry,morning,weekday
6/2/2017 10:11,6096,Pastry,morning,weekday
6/2/2017 10:11,6096,Pastry,morning,weekday
6/2/2017 10:18,6097,Cookies,morning,weekday
6/2/2017 10:18,6097,Coffee,morning,weekday
6/2/2017 10:19,6098,Coffee,morning,weekday
6/2/2017 10:19,6098,Sandwich,morning,weekday
6/2/2017 10:40,6099,Jam,morning,weekday
6/2/2017 10:40,6099,Bread,morning,weekday
6/2/2017 10:40,6099,Pastry,morning,weekday
6/2/2017 10:41,6100,Coffee,morning,weekday
6/2/2017 10:49,6101,Coffee,morning,weekday
6/2/2017 10:50,6102,Coffee,morning,weekday
6/2/2017 10:50,6102,Medialuna,morning,weekday
6/2/2017 10:56,6103,Cookies,morning,weekday
6/2/2017 10:56,6103,Bread,morning,weekday
6/2/2017 10:56,6103,Farm House,morning,weekday
6/2/2017 11:35,6104,Bread,morning,weekday
6/2/2017 11:35,6104,Cake,morning,weekday
6/2/2017 11:44,6105,Coffee,morning,weekday
6/2/2017 11:52,6107,Bread,morning,weekday
6/2/2017 11:53,6108,Coffee,morning,weekday
6/2/2017 11:53,6108,Pastry,morning,weekday
6/2/2017 11:57,6109,Coffee,morning,weekday
6/2/2017 12:00,6110,Coffee,afternoon,weekday
6/2/2017 12:00,6110,Coffee,afternoon,weekday
6/2/2017 12:00,6110,Toast,afternoon,weekday
6/2/2017 12:03,6111,Bread,afternoon,weekday
6/2/2017 12:15,6112,Coffee,afternoon,weekday
6/2/2017 12:31,6113,Hot chocolate,afternoon,weekday
6/2/2017 12:31,6113,Coffee,afternoon,weekday
6/2/2017 12:31,6113,Toast,afternoon,weekday
6/2/2017 12:31,6114,Bread,afternoon,weekday
6/2/2017 12:34,6115,Coffee,afternoon,weekday
6/2/2017 12:34,6115,Tea,afternoon,weekday
6/2/2017 12:34,6115,Cake,afternoon,weekday
6/2/2017 12:34,6115,Scone,afternoon,weekday
6/2/2017 12:46,6116,Pastry,afternoon,weekday
6/2/2017 12:48,6117,Bread,afternoon,weekday
6/2/2017 12:48,6117,Bread,afternoon,weekday
6/2/2017 12:48,6117,Sandwich,afternoon,weekday
6/2/2017 13:03,6118,Baguette,afternoon,weekday
6/2/2017 13:04,6119,Bread,afternoon,weekday
6/2/2017 13:26,6120,Bread,afternoon,weekday
6/2/2017 13:28,6121,Sandwich,afternoon,weekday
6/2/2017 13:29,6122,Coffee,afternoon,weekday
6/2/2017 13:31,6123,Soup,afternoon,weekday
6/2/2017 13:31,6123,Coffee,afternoon,weekday
6/2/2017 13:49,6124,Coffee,afternoon,weekday
6/2/2017 14:01,6125,Truffles,afternoon,weekday
6/2/2017 14:01,6125,Scone,afternoon,weekday
6/2/2017 14:05,6126,Coffee,afternoon,weekday
6/2/2017 14:05,6126,Mineral water,afternoon,weekday
6/2/2017 14:05,6126,Sandwich,afternoon,weekday
6/2/2017 14:05,6126,Spanish Brunch,afternoon,weekday
6/2/2017 14:05,6126,Alfajores,afternoon,weekday
6/2/2017 14:05,6126,Truffles,afternoon,weekday
6/2/2017 14:05,6126,Tea,afternoon,weekday
6/2/2017 14:07,6127,Bread,afternoon,weekday
6/2/2017 14:07,6127,Coffee,afternoon,weekday
6/2/2017 14:09,6129,Bread,afternoon,weekday
6/2/2017 14:09,6129,Fudge,afternoon,weekday
6/2/2017 14:09,6129,Fudge,afternoon,weekday
6/2/2017 14:25,6130,Fudge,afternoon,weekday
6/2/2017 14:52,6131,Truffles,afternoon,weekday
6/2/2017 14:54,6132,Cake,afternoon,weekday
6/2/2017 14:58,6133,Coffee,afternoon,weekday
6/2/2017 14:58,6133,Cake,afternoon,weekday
6/2/2017 14:58,6133,Juice,afternoon,weekday
6/2/2017 15:12,6134,Truffles,afternoon,weekday
6/2/2017 15:12,6134,Coffee,afternoon,weekday
6/2/2017 15:12,6134,Sandwich,afternoon,weekday
6/2/2017 15:12,6134,Spanish Brunch,afternoon,weekday
6/2/2017 15:12,6134,Brownie,afternoon,weekday
6/2/2017 15:15,6135,Medialuna,afternoon,weekday
6/2/2017 15:15,6135,Tea,afternoon,weekday
6/2/2017 15:15,6135,Brownie,afternoon,weekday
6/2/2017 15:15,6135,Tea,afternoon,weekday
6/2/2017 15:15,6135,Soup,afternoon,weekday
6/2/2017 15:15,6135,Soup,afternoon,weekday
6/2/2017 15:15,6136,Coffee,afternoon,weekday
6/2/2017 15:15,6136,Cake,afternoon,weekday
6/2/2017 15:15,6136,Chicken Stew,afternoon,weekday
6/2/2017 15:34,6137,Tea,afternoon,weekday
6/2/2017 15:34,6137,Cake,afternoon,weekday
6/2/2017 15:34,6138,Bread,afternoon,weekday
6/2/2017 15:42,6139,Cookies,afternoon,weekday
6/2/2017 15:42,6139,Tea,afternoon,weekday
6/2/2017 15:42,6139,Tea,afternoon,weekday
6/2/2017 15:45,6140,Coffee,afternoon,weekday
6/2/2017 15:45,6140,Juice,afternoon,weekday
6/2/2017 15:45,6140,Alfajores,afternoon,weekday
6/2/2017 15:45,6141,Bread,afternoon,weekday
6/2/2017 15:46,6142,Brownie,afternoon,weekday
6/2/2017 15:46,6142,Coffee,afternoon,weekday
6/2/2017 15:46,6142,Coffee,afternoon,weekday
6/2/2017 15:46,6142,Juice,afternoon,weekday
6/2/2017 15:46,6142,Farm House,afternoon,weekday
6/2/2017 15:48,6143,Juice,afternoon,weekday
6/2/2017 15:48,6143,Cookies,afternoon,weekday
6/2/2017 15:48,6143,Brownie,afternoon,weekday
6/2/2017 15:48,6143,Tea,afternoon,weekday
6/2/2017 15:50,6144,Coffee,afternoon,weekday
6/2/2017 15:50,6144,Cake,afternoon,weekday
6/2/2017 15:50,6144,Brownie,afternoon,weekday
6/2/2017 15:51,6145,Coffee,afternoon,weekday
6/2/2017 16:24,6146,Coffee,afternoon,weekday
6/2/2017 16:24,6146,Scone,afternoon,weekday
6/2/2017 16:37,6147,Tea,afternoon,weekday
6/2/2017 16:37,6147,Brownie,afternoon,weekday
6/2/2017 16:37,6147,Toast,afternoon,weekday
6/2/2017 17:07,6148,Bread,evening,weekday
6/2/2017 17:20,6149,Pastry,evening,weekday
6/2/2017 17:20,6149,Medialuna,evening,weekday
6/2/2017 17:20,6149,Hot chocolate,evening,weekday
6/2/2017 17:20,6149,Coffee,evening,weekday
7/2/2017 8:39,6150,Bread,morning,weekday
7/2/2017 8:54,6151,Sandwich,morning,weekday
7/2/2017 8:54,6151,Coffee,morning,weekday
7/2/2017 9:04,6152,Bread,morning,weekday
7/2/2017 9:04,6152,Farm House,morning,weekday
7/2/2017 9:20,6153,Hot chocolate,morning,weekday
7/2/2017 9:20,6154,Hot chocolate,morning,weekday
7/2/2017 9:21,6155,Hot chocolate,morning,weekday
7/2/2017 9:29,6156,Tea,morning,weekday
7/2/2017 9:29,6156,Toast,morning,weekday
7/2/2017 9:29,6156,Baguette,morning,weekday
7/2/2017 9:51,6157,Coffee,morning,weekday
7/2/2017 10:13,6158,Scandinavian,morning,weekday
7/2/2017 10:13,6158,Bread,morning,weekday
7/2/2017 10:13,6158,Nomad bag,morning,weekday
7/2/2017 10:17,6159,Bread,morning,weekday
7/2/2017 10:20,6160,Bread,morning,weekday
7/2/2017 10:20,6160,Pastry,morning,weekday
7/2/2017 10:28,6161,Bread,morning,weekday
7/2/2017 10:31,6162,Coffee,morning,weekday
7/2/2017 10:31,6162,Coffee,morning,weekday
7/2/2017 10:33,6163,Coffee,morning,weekday
7/2/2017 10:33,6163,Coffee,morning,weekday
7/2/2017 10:33,6163,Cake,morning,weekday
7/2/2017 10:33,6163,Bread,morning,weekday
7/2/2017 10:51,6164,Coffee,morning,weekday
7/2/2017 10:51,6164,Coffee,morning,weekday
7/2/2017 10:56,6165,Coffee,morning,weekday
7/2/2017 10:56,6165,Pastry,morning,weekday
7/2/2017 10:56,6165,Brownie,morning,weekday
7/2/2017 10:59,6166,Coffee,morning,weekday
7/2/2017 10:59,6166,Pastry,morning,weekday
7/2/2017 11:02,6167,Bread,morning,weekday
7/2/2017 11:04,6168,Salad,morning,weekday
7/2/2017 11:07,6169,Coffee,morning,weekday
7/2/2017 11:26,6170,Bread,morning,weekday
7/2/2017 11:26,6170,Coffee,morning,weekday
7/2/2017 11:43,6171,Coffee,morning,weekday
7/2/2017 11:43,6171,Coffee,morning,weekday
7/2/2017 11:43,6171,Cake,morning,weekday
7/2/2017 11:43,6171,Alfajores,morning,weekday
7/2/2017 11:44,6172,Coffee,morning,weekday
7/2/2017 11:47,6173,Coffee,morning,weekday
7/2/2017 11:47,6173,Bread,morning,weekday
7/2/2017 11:47,6173,Eggs,morning,weekday
7/2/2017 11:50,6174,Tea,morning,weekday
7/2/2017 12:16,6175,Bread,afternoon,weekday
7/2/2017 12:23,6176,Farm House,afternoon,weekday
7/2/2017 12:30,6177,Coffee,afternoon,weekday
7/2/2017 12:30,6177,Alfajores,afternoon,weekday
7/2/2017 12:32,6178,Coffee,afternoon,weekday
7/2/2017 12:32,6178,Coffee,afternoon,weekday
7/2/2017 12:32,6178,Pastry,afternoon,weekday
7/2/2017 12:49,6179,Juice,afternoon,weekday
7/2/2017 12:49,6179,Chicken Stew,afternoon,weekday
7/2/2017 12:50,6180,Chicken Stew,afternoon,weekday
7/2/2017 12:50,6180,Chocolates,afternoon,weekday
7/2/2017 13:03,6181,Soup,afternoon,weekday
7/2/2017 13:03,6181,Coffee,afternoon,weekday
7/2/2017 13:06,6182,Chicken Stew,afternoon,weekday
7/2/2017 13:06,6182,Juice,afternoon,weekday
7/2/2017 13:06,6182,Eggs,afternoon,weekday
7/2/2017 13:06,6182,Bread,afternoon,weekday
7/2/2017 13:06,6182,Cake,afternoon,weekday
7/2/2017 13:27,6183,Cake,afternoon,weekday
7/2/2017 13:27,6183,Cake,afternoon,weekday
7/2/2017 13:27,6183,Coffee,afternoon,weekday
7/2/2017 13:27,6183,Hot chocolate,afternoon,weekday
7/2/2017 13:33,6184,Coffee,afternoon,weekday
7/2/2017 13:33,6184,Coffee,afternoon,weekday
7/2/2017 13:33,6184,Cake,afternoon,weekday
7/2/2017 13:41,6185,Farm House,afternoon,weekday
7/2/2017 13:44,6186,Bread,afternoon,weekday
7/2/2017 13:49,6187,Baguette,afternoon,weekday
7/2/2017 14:26,6188,Soup,afternoon,weekday
7/2/2017 14:26,6189,Spanish Brunch,afternoon,weekday
7/2/2017 14:26,6189,Tea,afternoon,weekday
7/2/2017 14:46,6190,Coffee,afternoon,weekday
7/2/2017 14:46,6190,Cake,afternoon,weekday
7/2/2017 14:52,6191,Tea,afternoon,weekday
7/2/2017 14:52,6191,Tea,afternoon,weekday
7/2/2017 14:52,6191,Spanish Brunch,afternoon,weekday
7/2/2017 15:03,6192,Coffee,afternoon,weekday
7/2/2017 15:03,6192,Coffee,afternoon,weekday
7/2/2017 15:03,6192,Brownie,afternoon,weekday
7/2/2017 15:03,6192,Truffles,afternoon,weekday
7/2/2017 15:42,6193,Hot chocolate,afternoon,weekday
7/2/2017 15:42,6193,Cake,afternoon,weekday
7/2/2017 15:54,6194,Bread,afternoon,weekday
7/2/2017 15:54,6194,Alfajores,afternoon,weekday
7/2/2017 15:55,6195,Tea,afternoon,weekday
7/2/2017 16:19,6196,Bread,afternoon,weekday
7/2/2017 16:47,6197,Coffee,afternoon,weekday
7/2/2017 16:47,6197,Alfajores,afternoon,weekday
7/2/2017 17:01,6198,Bread,evening,weekday
7/2/2017 17:01,6198,Smoothies,evening,weekday
7/2/2017 17:01,6198,Mineral water,evening,weekday
7/2/2017 17:01,6198,Alfajores,evening,weekday
7/2/2017 17:01,6198,Brownie,evening,weekday
7/2/2017 17:01,6198,Cake,evening,weekday
7/2/2017 17:01,6198,Bread,evening,weekday
7/2/2017 17:06,6199,Coffee,evening,weekday
7/2/2017 17:06,6199,Tea,evening,weekday
7/2/2017 17:06,6199,Cake,evening,weekday
7/2/2017 17:26,6200,Baguette,evening,weekday
7/2/2017 17:34,6201,Sandwich,evening,weekday
7/2/2017 17:34,6201,Tea,evening,weekday
8/2/2017 8:34,6202,Coffee,morning,weekday
8/2/2017 8:37,6203,Alfajores,morning,weekday
8/2/2017 9:09,6205,Bread,morning,weekday
8/2/2017 9:39,6206,Bread,morning,weekday
8/2/2017 9:39,6206,Pastry,morning,weekday
8/2/2017 9:42,6207,Pastry,morning,weekday
8/2/2017 9:42,6207,Bread,morning,weekday
8/2/2017 9:42,6207,Eggs,morning,weekday
8/2/2017 9:42,6207,Nomad bag,morning,weekday
8/2/2017 10:21,6208,Coffee,morning,weekday
8/2/2017 10:21,6208,Coffee,morning,weekday
8/2/2017 10:21,6208,Alfajores,morning,weekday
8/2/2017 10:24,6209,Coffee,morning,weekday
8/2/2017 10:24,6209,Bread,morning,weekday
8/2/2017 10:30,6210,Coffee,morning,weekday
8/2/2017 10:30,6211,Bread,morning,weekday
8/2/2017 10:36,6212,Coffee,morning,weekday
8/2/2017 10:48,6213,Bread,morning,weekday
8/2/2017 10:48,6213,Spanish Brunch,morning,weekday
8/2/2017 11:16,6214,Coffee,morning,weekday
8/2/2017 11:41,6215,Coffee,morning,weekday
8/2/2017 11:41,6215,Coffee,morning,weekday
8/2/2017 11:41,6215,Pastry,morning,weekday
8/2/2017 11:41,6215,Medialuna,morning,weekday
8/2/2017 11:46,6216,Mineral water,morning,weekday
8/2/2017 11:46,6216,Crisps,morning,weekday
8/2/2017 11:46,6216,Sandwich,morning,weekday
8/2/2017 12:04,6217,Coffee,afternoon,weekday
8/2/2017 12:04,6217,Coffee,afternoon,weekday
8/2/2017 12:04,6217,Bread,afternoon,weekday
8/2/2017 12:04,6217,Alfajores,afternoon,weekday
8/2/2017 12:04,6217,Alfajores,afternoon,weekday
8/2/2017 12:04,6217,Pastry,afternoon,weekday
8/2/2017 12:14,6218,Medialuna,afternoon,weekday
8/2/2017 12:14,6218,Bread,afternoon,weekday
8/2/2017 12:14,6218,Tea,afternoon,weekday
8/2/2017 12:22,6219,Coffee,afternoon,weekday
8/2/2017 12:25,6220,Baguette,afternoon,weekday
8/2/2017 12:25,6220,Farm House,afternoon,weekday
8/2/2017 12:27,6221,Farm House,afternoon,weekday
8/2/2017 12:56,6222,Bread,afternoon,weekday
8/2/2017 12:56,6222,Chicken Stew,afternoon,weekday
8/2/2017 13:06,6223,Chocolates,afternoon,weekday
8/2/2017 13:06,6223,Chocolates,afternoon,weekday
8/2/2017 13:06,6223,Coffee,afternoon,weekday
8/2/2017 13:06,6223,Tea,afternoon,weekday
8/2/2017 13:14,6224,Tea,afternoon,weekday
8/2/2017 13:14,6224,Sandwich,afternoon,weekday
8/2/2017 13:14,6224,Brownie,afternoon,weekday
8/2/2017 13:14,6225,Brownie,afternoon,weekday
8/2/2017 13:14,6225,Tea,afternoon,weekday
8/2/2017 13:14,6225,Sandwich,afternoon,weekday
8/2/2017 13:14,6225,Art Tray,afternoon,weekday
8/2/2017 13:32,6226,Sandwich,afternoon,weekday
8/2/2017 13:32,6226,Soup,afternoon,weekday
8/2/2017 13:32,6226,Soup,afternoon,weekday
8/2/2017 13:32,6226,Tea,afternoon,weekday
8/2/2017 13:37,6227,Soup,afternoon,weekday
8/2/2017 13:37,6227,Coffee,afternoon,weekday
8/2/2017 13:37,6227,Hot chocolate,afternoon,weekday
8/2/2017 13:37,6227,Brownie,afternoon,weekday
8/2/2017 13:47,6228,Soup,afternoon,weekday
8/2/2017 13:47,6228,Cake,afternoon,weekday
8/2/2017 13:57,6229,Cake,afternoon,weekday
8/2/2017 13:57,6229,Bread,afternoon,weekday
8/2/2017 13:57,6229,Coffee,afternoon,weekday
8/2/2017 13:57,6229,Coffee,afternoon,weekday
8/2/2017 14:00,6230,Coffee,afternoon,weekday
8/2/2017 14:06,6231,Soup,afternoon,weekday
8/2/2017 14:06,6231,Chicken Stew,afternoon,weekday
8/2/2017 14:06,6231,Mineral water,afternoon,weekday
8/2/2017 14:07,6232,Coffee,afternoon,weekday
8/2/2017 14:07,6232,Bread,afternoon,weekday
8/2/2017 14:09,6233,Bread,afternoon,weekday
8/2/2017 14:09,6233,Coffee,afternoon,weekday
8/2/2017 14:18,6234,Coffee,afternoon,weekday
8/2/2017 14:18,6234,Pastry,afternoon,weekday
8/2/2017 15:05,6235,Tea,afternoon,weekday
8/2/2017 15:05,6235,Coffee,afternoon,weekday
8/2/2017 15:05,6235,Bread,afternoon,weekday
8/2/2017 15:10,6236,Coffee,afternoon,weekday
8/2/2017 15:10,6236,Sandwich,afternoon,weekday
8/2/2017 15:12,6237,Bread,afternoon,weekday
8/2/2017 15:21,6238,Coffee,afternoon,weekday
8/2/2017 15:24,6239,Bread,afternoon,weekday
8/2/2017 15:24,6239,Mineral water,afternoon,weekday
8/2/2017 15:24,6239,Sandwich,afternoon,weekday
8/2/2017 15:24,6239,Tea,afternoon,weekday
8/2/2017 15:33,6240,Bread,afternoon,weekday
8/2/2017 15:33,6240,Bread,afternoon,weekday
8/2/2017 15:33,6240,Bread,afternoon,weekday
8/2/2017 15:33,6240,Cake,afternoon,weekday
8/2/2017 16:13,6241,Coffee,afternoon,weekday
8/2/2017 16:13,6241,Tea,afternoon,weekday
8/2/2017 16:13,6241,Brownie,afternoon,weekday
8/2/2017 16:17,6242,Bread,afternoon,weekday
8/2/2017 16:17,6242,Bread,afternoon,weekday
8/2/2017 16:35,6243,Hot chocolate,afternoon,weekday
8/2/2017 16:35,6243,Hot chocolate,afternoon,weekday
8/2/2017 16:56,6244,Coffee,afternoon,weekday
8/2/2017 16:56,6244,Cake,afternoon,weekday
8/2/2017 16:59,6245,Coffee,afternoon,weekday
8/2/2017 16:59,6245,Tea,afternoon,weekday
